date,trade_policy_sentiment,geopolitics_sentiment,domestic_politics_sentiment
2026-02-10,-0.048536842105263156,-0.13180624999999999,0.006681818181818186
2026-02-11,-0.036959090909090914,-0.24522727272727274,-0.14791666666666667
2026-02-12,0.06987647058823529,0.01492173913043479,0.10397586206896552
2026-02-13,0.07149583333333333,0.16030740740740743,0.14488333333333334
2026-02-14,0.37265,0.03666470588235294,0.14253749999999998
2026-02-15,-0.1652909090909091,-0.2480642857142857,0.005464705882352953
2026-02-16,-0.25994666666666666,-0.4683380952380953,-0.3039952380952381
2026-02-17,0.20397692307692308,0.015077272727272722,-0.070975
2026-02-18,0.08475454545454546,-0.052040740740740735,0.004103030303030317
2026-02-19,-0.19905454545454546,-0.09730370370370371,-0.12115200000000001
2026-02-20,0.10250666666666666,0.17694482758620692,0.009847058823529412
2026-02-21,0.24227500000000002,-0.11879999999999998,0.02265652173913044
2026-02-22,0.3570153846153846,0.027300000000000015,0.4768
2026-02-23,-0.21622105263157895,-0.30096249999999997,-0.19346521739130434
2026-02-24,-0.056082857142857136,-0.11663571428571429,-0.01234117647058824
2026-02-25,0.26246521739130435,0.17720000000000002,0.03380238095238096
2026-02-26,0.04786999999999999,-0.15786521739130435,0.008934482758620693
2026-02-27,-0.2020266666666667,-0.0070555555555555614,-0.23215714285714287
2026-02-28,-0.3856,-0.24418,-0.17873478260869566
2026-03-01,-0.19603846153846155,-0.465715,-0.24348695652173913
2026-03-02,-0.24433333333333335,-0.4374631578947369,-0.3350434782608696
2026-03-03,-0.641775,-0.4520576923076923,-0.39618749999999997
2026-03-04,-0.358285,-0.4548326086956522,-0.39558750000000004
2026-03-05,-0.4769828571428572,-0.40172962962962966,-0.32184090909090907
2026-03-06,-0.3330619047619048,-0.4031894736842105,-0.2893548387096774
2026-03-07,-0.3052833333333333,-0.37897142857142857,-0.31371875
2026-03-08,-0.3723714285714285,-0.34860714285714284,-0.10203333333333332
2026-03-09,0.028380000000000006,-0.2043818181818182,-0.11051904761904761
2026-03-10,-0.2991470588235294,-0.4395906976744186,-0.30747241379310347
2026-03-11,-0.3150714285714286,-0.4274727272727273,-0.3032384615384615
